program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
LEPSL,Organic Search,/a-career-in-law-enforcement-3-federal-jobs/,8,0,8,-2,0,0,0,0
LEPSL,Organic Search,/ambassador/benjamin-moszkowicz/,8,,10,,0,,0,
MSNNL,Organic Search,/advisory-board/herman/,8,,10,,0,,0,
MSITL,Organic Search,/masters-information-technology-leadership/lp/ppc/,8,-9,8,-19,1,1,0.125,0.125
MSHA,Referral,/masters-humanitarian-action/classes/,8,7,3,2,0,0,0,0
MSLDT,Paid Search,/masters-learning-design-technology/classes/,8,1,8,2,0,0,0,0
MED,Direct,/what-grade-should-you-teach/,8,,8,,0,,0,
LEPSL,Organic Search,/faculty/timothy-albright/,8,2,8,2,0,0,0,0
CyberOps,Organic Social,/cyber-security-director/,8,,8,,0,,0,
MED,Direct,/can-you-teach-with-a-bachelors-degree/,8,-25,8,-37,0,0,0,0
CyberOps,Organic Social,/masters-cyber-security-operations/,8,-8,10,-25,0,-1,0,-0.0625
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-health-informatics/,8,,13,,0,,0,
CyberEng,Organic Search,/what-is-cyberwarfare/,8,-24,8,-20,0,0,0,0
MESH,Direct,/environmental-studies-vs-environmental-science-degree/,8,-10,8,-14,0,0,0,0
MSNP,Direct,/nonprofit-board-governance/,8,,8,,0,,0,
Informatics,Direct,/health-informatics-job-description-explained/,8,-4,10,-3,0,0,0,0
Informatics,Paid Search,/education/,8,,8,,0,,0,
Data Science,Organic Search,/data-consultant-career/,8,-1,7,-2,0,0,0,0
CyberOps,Organic Search,/cybersecurity-analyst-career-guide/,8,-42,9,-43,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/,8,-12,14,-23,0,0,0,0
EML,Referral,/engineering-manager-skills/,8,7,9,9,1,1,0.125,0.125
EML,Organic Search,/faculty/gb-singh/,8,3,11,7,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/apply/,8,-7,10,-16,0,0,0,0
MSAAI,Direct,/open-source-ai-tools/,8,-3,15,4,0,0,0,0
MSAAI,Direct,/artificial-intelligence-bootcamps/,8,0,9,1,0,0,0,0
Informatics,Organic Search,/healthcare/,8,3,10,2,0,0,0,0
Informatics,Organic Search,/informatics-certificate-vs-degree-best/,8,-11,11,-14,0,0,0,0
MSAAI,Organic Search,/business-intelligence-analyst-career/,8,-20,6,-25,0,-1,0,-0.03571428571428571
Informatics,Organic Search,/masters-health-informatics/classes/,8,-20,7,-45,0,0,0,0
LEPSL,Referral,/what-is-intelligence-led-policing/,8,-36,8,-42,0,0,0,0
MED,Direct,/mental-health-issues-in-schools/,8,-153,8,-153,0,0,0,0
MTS,Direct,/what-is-ecospirituality/,8,-72,9,-100,0,0,0,0
Informatics,Direct,/masters-health-informatics/careers/,8,-9,8,-20,0,0,0,0
MESH,Direct,/sustainability-degree-options/,8,-15,11,-14,0,0,0,0
Data Science,Direct,/how-to-become-a-computer-scientist-salary-career-guide/,8,-16,8,-18,0,0,0,0
MSLDT,Organic Search,/instructional-design-vs-learning-experience-design/,8,-5,16,0,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/nursing-informatics-track/,8,,8,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,8,-8,10,-51,1,1,0.125,0.125
Default - (not set),Organic Search,/student-support/its-help-desk/,8,4,7,4,0,0,0,0
MSNP,Direct,/nonprofit-certificate-programs/,8,-6,8,-5,0,0,0,0
Data Science,Organic Search,/how-to-become-database-developer/,8,-58,6,-68,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,8,,11,,0,,0,
MSAAI,Organic Search,.translate.goog/ai-impact-on-job-market/,8,-6,8,-11,0,0,0,0
MED,Organic Search,/faculty-spotlight-dr-ricardo-medina/,8,2,7,1,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/police/,8,-3,9,-13,0,-1,0,-0.09090909090909091
MESH,Direct,/,8,-11,26,-87,0,-2,0,-0.10526315789473684
CyberEng,Direct,/cyber-security-coding/,8,-13,8,-12,0,0,0,0
Data Science,Organic Search,/how-to-become-a-software-engineer/,8,,10,,0,,0,
Informatics,Organic Search,/health-informatics-websites-blogs/,8,-24,7,-24,0,0,0,0
Default - (not set),Direct,/events/,8,-57,7,-52,0,0,0,0
Default - business-entrepreneurship,Organic Social,/best-engineering-software/,8,,8,,0,,0,
Informatics,Organic Search,/masters-health-informatics/health-informatics-track/,8,-31,11,-25,0,0,0,0
Informatics,Organic Search,/health-information-technology-terminology/,8,-35,10,-30,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/lp/dyna/,8,-1,7,-4,0,0,0,0
LEPSL,Referral,/police-communication-important-today/,8,-1,16,3,0,0,0,0
MSHA,Organic Search,/organizational-capacity/,8,,8,,0,,0,
MSLDT,Organic Search,/elearning-designer-career/,8,-10,10,-10,0,0,0,0
MED,Organic Search,/3-ways-to-create-inclusive-learning/,8,0,7,-4,0,0,0,0
LEPSL,Direct,/why-military-vets-should-consider-career-in-criminal-justice/,8,-1,9,0,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Organic Social,/is-a-masters-in-data-science-worth-it/,8,,8,,0,,0,
MTS,Direct,/how-to-become-a-spiritual-director/,8,,8,,0,,0,
MSLDT,Organic Search,/instructional-design-masters-degree-worth-it/,7,1,8,2,0,0,0,0
LEPSL,Organic Search,/become-a-criminal-justice-instructor/,7,-11,7,-14,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/lp/lasdu/,7,5,4,3,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/classes/,7,-5,7,-4,0,0,0,0
MTS,Organic Search,/campus-minister/,7,-16,6,-22,0,0,0,0
Data Science,Organic Search,/faculty/mohammad-yavarimanesh/,7,1,7,1,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/clinical-practicums/,7,,7,,0,,0,
Default - (not set),Direct,/masters-cyber-security-operations/,7,,28,,0,,0,
MSAAI,Organic Search,/masters-applied-artificial-intelligence/careers/,7,-8,7,-11,0,0,0,0
MSAAI,Referral,/artificial-intelligence-courses-and-certifications/,7,,6,,0,,0,
MSAAI,Direct,/software-engineer-to-machine-learning-engineer/,7,,7,,0,,0,
CyberOps,Organic Search,/is-a-cyber-security-engineering-degree-right-for-you/,7,-5,7,-9,0,-1,0,-0.08333333333333333
LEPSL,Direct,/best-degrees-federal-law-enforcement-jobs/,7,2,7,2,0,0,0,0
MED,Direct,/best-teacher-blogs/,7,-34,7,-32,0,0,0,0
MSNP,Direct,/grant-writing-for-nonprofits/,7,,10,,0,,0,
MSNP,Direct,/business-masters-degrees-types/,7,-5,7,-6,0,0,0,0
MED,Organic Search,/implementing-universal-design-learning/,7,-4,9,-1,0,0,0,0
LEPSL,Direct,/masters-in-law-enforcement-leadership-hits-1000-graduate-milestone/,7,,7,,0,,0,
LEPSL,Direct,/top-law-enforcement-blogs-websites/,7,2,8,3,0,0,0,0
MTS,Direct,/resources/7-applications-of-theology-degree-ebook/,7,6,10,9,0,0,0,0
MSITL,Paid Search,/masters-information-technology-leadership/,7,-8,7,-38,0,0,0,0
Default - (not set),Organic Search,/about/state-authorization-status/,7,,6,,0,,0,
EML,Organic Search,/masters-in-engineering-management-vs-mba/,7,-14,6,-14,0,0,0,0
MSAAI,Organic Search,/classes/ethics-in-artificial-intelligence-maai-531/,7,-6,7,-27,0,0,0,0
Informatics,Paid Social,/masters-health-informatics/,7,-1,10,-1,0,0,0,0
MSITL,Organic Search,/information-technology-management/,7,-45,8,-43,0,0,0,0
Informatics,Direct,/health-information-technology-jobs-salary/,7,-46,7,-63,0,0,0,0
MSNP,Direct,/nonprofit-operations-career/,7,,7,,0,,0,
LEPSL,Direct,/faculty/erik-fritsvold/,7,4,7,3,0,0,0,0
Default - (not set),Direct,/disruptive-innovation-examples/,7,,8,,0,,0,
CyberOps,Direct,/cyber-security-podcasts/,7,,6,,0,,0,
Informatics,Organic Search,/health-data-analyst/,7,-129,5,-132,0,0,0,0
MTS,Direct,/apologetics-catechesis-theological-studies-comparison/,7,-15,7,-17,0,0,0,0
Data Science,Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,7,4,10,7,0,0,0,0
CyberOps,Organic Search,/how-to-start-career-in-cyber-security/,7,-24,9,-34,0,0,0,0
CyberEng,Referral,/black-vs-gray-vs-white-hat-hackers/,7,2,8,3,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/faculty/,7,6,7,5,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/lp/ppc/,7,-32,9,-52,0,-1,0,-0.02564102564102564
LEPSL,Organic Search,/masters-law-enforcement-leadership/scholarships-grants/,7,-19,9,-18,0,0,0,0
CyberOps,Paid Search,/masters-cyber-security-operations/classes/,7,4,7,3,0,0,0,0
EML,Organic Search,/advisory-board/jimmy-anklesaria/,7,,5,,0,,0,
LEPSL,Organic Search,/community-policing-through-leadership/,7,-6,11,-5,0,0,0,0
MSNP,Organic Search,/nonprofit-fundraising-ideas/,7,,6,,0,,0,
MSNP,Organic Search,/masters-nonprofit-leadership-management/apply/,7,2,6,-5,0,0,0,0
MTS,Direct,/masters-theological-studies/apply/,7,-30,6,-51,0,-2,0,-0.05405405405405406
MSITL,Direct,/masters-in-information-technology-salary/,7,-2,19,10,0,0,0,0
Informatics,Email,/masters-health-informatics/,7,-21,11,-37,1,1,0.14285714285714285,0.14285714285714285
LEPSL,Paid Social,/masters-law-enforcement-leadership/lp/thank-you/,7,,7,,7,,1,
MTS,Paid Search,/masters-theological-studies/lp/ppc/thank-you/,7,-3,4,-5,3,3,0.42857142857142855,0.42857142857142855
MSNNL,Referral,/masters-nursing-leadership/lp/dyna/,7,,8,,0,,0,
LEPSL,Organic Search,/faculty/denton-carlson/,7,5,10,8,0,0,0,0
CyberOps,Organic Search,/history-of-cyber-security-standards/,7,-22,6,-20,0,0,0,0
MESH,Organic Search,.translate.goog/ngo-careers/,7,-165,7,-189,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/ai-blogs/,7,,9,,0,,0,
CyberOps,Organic Search,/cyber-security-podcasts/,7,,7,,0,,0,
MSNNL,Paid Search,/nursing-leadership-roles/,7,,10,,0,,0,
MSAAI,Direct,/masters-applied-data-science/,7,-6,31,-17,0,-1,0,-0.07692307692307693
Data Science,Direct,/what-is-data-science/,7,-18,8,-18,0,0,0,0
MSITL,Referral,/information-technology-trends/,7,2,5,-2,0,0,0,0
CyberOps,Organic Search,.translate.goog/top-100-cybersecurity-companies/,7,-9,7,-11,0,0,0,0
LEPSL,Direct,/police-conflict-management-strategies/,7,-10,8,-11,0,0,0,0
EML,Organic Search,/,7,0,32,11,1,1,0.14285714285714285,0.14285714285714285
MED,Referral,/educational-resources-for-teachers/,7,5,7,6,0,0,0,0
MSAAI,Referral,/machine-learning-podcast/,7,6,5,4,0,0,0,0
MSITL,Referral,/technology-degrees/,7,,7,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/,7,-1,16,5,0,0,0,0
Default - (not set),Organic Search,/leadership-management/,7,4,8,4,0,0,0,0
MSLDT,Direct,/ai-instructional-design/,7,,10,,0,,0,
CyberEng,Email,/how-to-become-a-cyber-threat-hunter/,7,,10,,0,,0,
Data Science,Organic Search,.translate.goog/best-computer-science-jobs/,7,0,7,0,0,0,0,0
Data Science,Direct,/13-essential-data-science-textbooks/,7,-1,7,-5,0,0,0,0
EML,Organic Search,/engineering-masters-scholarships/,7,-92,9,-91,0,0,0,0
Default - (not set),Direct,/about/online-learning/,7,0,8,3,0,0,0,0
LEPSL,Direct,/police-captain-promotion-guide/,7,,12,,0,,0,
MSNP,Organic Search,/faculty/kenneth-hurst/,7,,11,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/faculty/,7,-6,8,-5,0,0,0,0
CyberOps,Direct,/how-to-start-career-in-cyber-security/,7,-28,7,-27,0,0,0,0
Default - (not set),Email,/usd-online-alumni/,7,-5,8,-5,0,0,0,0
CyberOps,Organic Search,/cyber-security-director/,7,,9,,0,,0,
MTS,Organic Search,/incorporate-faith-in-career/,7,-22,10,-23,0,-1,0,-0.034482758620689655
CyberEng,Organic Search,/summer-cyber-security-program/,7,-18,11,-31,0,0,0,0
Data Science,Organic Search,/business-intelligence-developer/,7,-24,7,-23,0,0,0,0
CyberEng,Organic Search,/how-to-become-a-cyber-threat-hunter/,7,,6,,0,,0,
Informatics,Direct,/nursing-informatics-vs-health-informatics/,7,-2,8,-1,0,0,0,0
LEPSL,Organic Search,/faculty/erik-fritsvold/,7,-2,7,-3,0,0,0,0
MSLDT,Paid Search,/instructional-design-models/,7,3,5,-1,0,0,0,0
MSAAI,Organic Search,/resources/8-questions-artificial-intelligence-masters-ebook/,7,-6,11,-8,2,2,0.2857142857142857,0.2857142857142857
MSNP,Paid Social,/masters-nonprofit-leadership-management/lp/thank-you/,7,4,8,5,7,5,1,0.33333333333333337
MSNNL,Direct,/,7,,23,,1,,0.14285714285714285,
MSNP,Direct,/volunteer-management/,7,2,9,4,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/law-enforcement/,7,5,15,10,0,0,0,0
EML,Direct,/engineering-masters-degrees/,7,,7,,0,,0,
MESH,Direct,/resources/mesh-information-session-webinar/,7,6,7,6,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/faculty/,7,-8,11,-7,0,0,0,0
MTS,Unknown - ig / social,/masters-theological-studies/resources/,7,,10,,0,,0,
Default - (not set),Organic Search,/masters-cyber-security-engineering/,7,,32,,0,,0,
MSHA,Organic Search,/faculty/john-patterson/,6,,7,,0,,0,
MSLDT,Paid Search,/instructional-design-careers/,6,3,7,3,0,0,0,0
MSNP,Direct,/what-is-organizational-leadership/,6,5,5,4,0,0,0,0
MSITL,Direct,/how-to-become-a-devops-engineer/,6,,6,,0,,0,
MED,Organic Search,/masters-curriculum-instruction/,6,-21,5,-25,0,-1,0,-0.037037037037037035
MSNP,Direct,/public-administration-careers/,6,,7,,0,,0,
MSNNL,Organic Search,/masters-in-nursing-worth-it/,6,,5,,0,,0,
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/thank-you/,6,1,6,4,4,4,0.6666666666666666,0.6666666666666666
MSNP,Referral,/ngo-vs-nonprofit/,6,,3,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/classes/,6,-22,9,-20,0,0,0,0
MTS,Organic Search,/,6,-7,41,-30,3,3,0.5,0.5
MED,Organic Search,.translate.goog/education-inequity-and-homework/,6,-16,6,-17,0,0,0,0
MSAAI,Direct,/ai-prompt-engineer/,6,-6,9,-5,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/lp/ppc/,6,-12,7,-13,0,0,0,0
LEPSL,Organic Search,/faculty/tyler-blondi/,6,2,6,0,0,0,0,0
LEPSL,Organic Search,/shift-in-law-enforcement-leadership/,6,2,7,3,0,0,0,0
MTS,Paid Search,/,6,-15,19,-85,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-courses-and-certifications/,6,,6,,0,,0,
MSNNL,Organic Search,/advisory-board/ryan/,6,,5,,0,,0,
Data Science,Unknown - chatgpt.com / (not set),/masters-applied-data-science/,6,,7,,0,,0,
MSLDT,Direct,/instructional-technologist-career/,6,3,6,3,0,0,0,0
CyberOps,Organic Search,/faculty/michelle-moore/,6,-10,7,-21,0,0,0,0
Default - (not set),Unknown - Data Not Available / Data Not Available,/,6,,6,,0,,0,
Default - (not set),Paid Search,/about/state-authorization-status/,6,,4,,0,,0,
MSLDT,Organic Search,/faculty/holly-shiflett/,6,4,8,2,0,0,0,0
CyberOps,Referral,/top-100-cybersecurity-companies/,6,-87,6,-101,0,0,0,0
MSAAI,Referral,/entry-level-ai-careers/,6,-1,6,1,0,0,0,0
Informatics,Organic Search,/nursing-informatics-vs-health-informatics/,6,-11,8,-14,0,0,0,0
MSITL,Direct,/what-is-devops/,6,,4,,0,,0,
Data Science,Direct,/coding-salary/,6,-1,6,-1,0,0,0,0
MESH,Direct,/best-sustainability-certifications/,6,-19,6,-21,0,0,0,0
Default - (not set),Organic Search,/how-to-create-a-tech-startup-company-in-12-steps-2/,6,-15,6,-16,0,0,0,0
MED,Direct,/special-education-masters-vs-masters-in-education-degree/,6,-3,6,-3,0,0,0,0
MSAAI,Organic Social,/masters-applied-artificial-intelligence/,6,-47,5,-71,0,0,0,0
CyberOps,Referral,/cyber-security-scholarships/,6,0,4,-1,0,0,0,0
MSLDT,Organic Search,/instructional-design-career-guide/,6,-103,7,-130,0,0,0,0
MSNNL,Paid Search,/online-ms-nursing-nl/,6,,15,,0,,0,
MSNNL,Organic Search,/masters-nursing-leadership/lp/ppc/,6,,11,,1,,0.16666666666666666,
MED,Direct,/substitute-teacher-tips/,6,,6,,0,,0,
MSAAI,Referral,/ethics-in-ai/,6,,6,,0,,0,
Data Science,Organic Search,/data-science-certifications/,6,-2,6,-2,0,0,0,0
MED,Direct,/teacher-salary-by-state-since-2000/,6,,6,,0,,0,
MSAAI,Organic Search,.translate.goog/best-artificial-intelligence-degrees/,6,-253,6,-293,0,0,0,0
MSNNL,Organic Social,/director-of-nursing-career-guide/,6,,6,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/advisory-board/,6,,6,,0,,0,
Data Science,Paid Social,/resources/msads-request-program-brochure/,6,5,9,7,1,1,0.16666666666666666,0.16666666666666666
MED,Direct,/resources/instructing-through-brain-informed-practices-online-presentation/,6,5,5,4,0,0,0,0
CyberEng,Direct,/cryptanalyst-career-guide/,6,-2,5,-3,0,0,0,0
CyberEng,Organic Search,/classes/applied-cryptography-5/,6,-18,7,-19,0,0,0,0
MSLDT,Organic Search,/ambassador/andrew-poso/,6,,6,,0,,0,
MSNP,Organic Social,/masters-nonprofit-leadership-management/,6,5,13,12,0,0,0,0
MSNP,Direct,/volunteer-management-software/,6,,5,,0,,0,
MSNNL,Paid Social,/masters-nursing-leadership/,6,,9,,0,,0,
MTS,Direct,/theological-education/,6,0,6,0,0,0,0,0
CyberOps,Email,/top-cyber-security-blogs-websites/,6,4,7,5,0,0,0,0
MESH,Paid Search,/climate-change-careers/,6,4,8,7,0,0,0,0
Default - (not set),Organic Search,/student-support/military-and-veterans-program/,6,4,8,7,0,0,0,0
MTS,Direct,.translate.goog/what-is-liturgy/,6,-6,6,-9,0,0,0,0
CyberOps,Direct,/faculty/michelle-moore/,6,-5,5,-7,0,0,0,0
Data Science,Direct,/career-data-mining/,6,-6,5,-8,0,0,0,0
MSAAI,Unknown - Data Not Available / Data Not Available,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,6,,14,,1,,0.16666666666666666,
Default - (not set),Organic Search,/gfembed/,6,-10,6,-10,0,0,0,0
Default - (not set),Referral,/tuition-financial-aid/tuition/,6,,4,,0,,0,
MED,Organic Search,/7-tips-pursuing-masters-degree-working-full-time-education/,6,-5,8,-4,0,0,0,0
Default - (not set),Direct,/how-to-be-innovative-at-work/,6,,6,,0,,0,
Default - (not set),Direct,/humanitarian-nonprofit/,6,-3,6,-3,0,0,0,0
Default - (not set),Organic Search,/jobs-after-mba-entrepreneurship/,6,-15,6,-14,0,0,0,0
LEPSL,Direct,/shift-in-law-enforcement-leadership/,6,1,6,-2,0,0,0,0
CyberEng,Direct,/cyber-security-salary-california/,6,,6,,0,,0,
MSHA,Organic Search,/masters-humanitarian-action/apply/,6,4,7,5,0,0,0,0
MSHA,Direct,/humanitarian-aid-certificate-courses/,6,-14,5,-15,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/resources/,6,2,9,-3,0,0,0,0
Informatics,Direct,/healthcare-informatics-jobs-salary/,6,-13,6,-12,0,0,0,0
MED,Direct,/masters-in-special-education-careers/,6,-4,6,-6,0,0,0,0
MED,Unknown - copilot.com / (not set),/complete-list-teaching-methods/,6,,5,,0,,0,
Default - computer-science,Paid Search,/masters-applied-data-science/lp/study-data-science/,6,,16,,6,,1,
MSNP,Direct,/nonprofit-leadership/,6,0,8,3,0,0,0,0
MED,Organic Search,/alternative-teacher-certification-guide/,6,-14,11,-8,0,0,0,0
MSAAI,Direct,/business-intelligence-analyst-career/,6,-2,7,-2,0,0,0,0
MSNNL,Organic Search,/how-to-become-a-cno/,6,,6,,0,,0,
Default - (not set),Direct,/blog/computer-science/,6,,7,,0,,0,
MED,Referral,/adaptive-curriculum-for-special-education/,6,,7,,0,,0,
MED,Organic Search,/masters-education/specializations/,6,-2,6,-7,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/additional-funding-options/,6,,6,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/lp/combined-degree/,6,-20,14,-16,0,0,0,0
Default - (not set),Organic Search,/student-support/career-development-center/,6,4,6,4,0,0,0,0
MSAAI,Organic Search,/dall-e-2-the-next-step-in-visual-language-models/,6,-15,4,-16,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/nursing-educator-track/,6,,5,,0,,0,
LEPSL,Organic Search,/faculty/jeffrey-jordon/,6,2,5,1,0,0,0,0
Data Science,Direct,/data-warehouse-engineer/,6,-14,6,-14,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/careers/,6,-2,5,-2,0,0,0,0
Data Science,Direct,/data-science-vs-statistics/,6,,6,,0,,0,
MSLDT,Organic Search,/elearning-developer/,6,-16,9,-27,0,0,0,0
EML,Organic Search,/how-to-become-an-engineering-manager/,6,-15,5,-19,0,0,0,0
LEPSL,Organic Search,/top-law-enforcement-blogs-websites/,6,-21,10,-17,0,0,0,0
MSNNL,Paid Social,/masters-health-informatics/lp/study-health-informatics/,6,,30,,11,,1.8333333333333333,
MSAAI,Organic Social,/application-of-ai-in-robotics/,6,4,6,4,0,0,0,0
Default - (not set),Direct,/computer-science/,6,3,8,1,0,0,0,0
EML,Organic Search,.translate.goog/senior-engineer-vs-tech-lead-vs-lead-engineer/,5,-36,5,-39,0,0,0,0
MED,Referral,/summer-jobs-teachers/,5,,9,,0,,0,
Informatics,Email,/masters-health-informatics/classes/,5,-10,7,-19,0,-1,0,-0.06666666666666667
MED,Organic Search,/masters-education/specializations/school-leadership/,5,-14,7,-29,0,0,0,0
