program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
EML,Organic Search,/engineering-career-path/,8,-9,9,-7,0,0,0,0
MTS,Organic Search,/masters-theological-studies/classes/,8,-2,11,-12,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/faculty/,8,2,16,5,0,0,0,0
Data Science,Referral,/resources/data-science-self-assessment/,8,,7,,0,,0,
MESH,Unknown - Data Not Available / Data Not Available,/masters-engineering-sustainability-health/lp/ppc/,8,2,11,-14,0,-4,0,-0.6666666666666666
Default - (not set),Organic Search,/computer-science/,8,4,13,10,0,0,0,0
Informatics,Direct,/nurse-leader-vs-nurse-manager/,8,,8,,0,,0,
Default - computer-science,Paid Search,/masters-applied-data-science/lp/study-data-science/,8,,20,,9,,1.125,
MED,Direct,/teach-in-private-or-public-school/,8,,8,,0,,0,
Default - (not set),Direct,/resources/msaai-artificial-intelligence-self-assessment/,8,,14,,0,,0,
MSLDT,Organic Search,/faculty/lisa-evans/,8,2,9,0,0,0,0,0
MSNNL,Direct,s-nursing-leadership/,8,-1,9,-16,0,0,0,0
Data Science,Direct,/companies-hiring-data-scientists/,8,-7,6,-10,0,0,0,0
MSNP,Organic Social,/ngo-vs-nonprofit/,8,,8,,0,,0,
MTS,Direct,/biblical-studies-theology/,8,-4,8,-4,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/faculty/,8,-8,7,-32,0,0,0,0
EML,Organic Search,/advisory-board/jimmy-anklesaria/,8,3,9,3,0,0,0,0
Data Science,Organic Search,/etl-developer-career/,8,4,6,2,0,0,0,0
MSLDT,Organic Search,/instructional-design-certificate-vs-masters-degree/,8,-23,9,-35,0,0,0,0
LEPSL,Organic Search,.translate.goog/10-innovative-police-technologies/,8,-2,9,-4,0,0,0,0
Default - (not set),Paid Search,/technology/,8,7,8,8,0,0,0,0
Default - (not set),Organic Search,/about/,8,0,7,3,0,0,0,0
MED,Organic Social,/inclusive-education-strategies/,8,6,8,6,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/careers/,8,-1,10,0,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/lp/ppc/,8,-4,8,-7,0,0,0,0
MTS,Direct,/jobs-for-catholics/,8,-4,8,-5,0,0,0,0
MED,Direct,/best-teacher-blogs/,8,-49,11,-51,0,0,0,0
Default - (not set),Organic Search,/admissions/international-students/,8,,6,,0,,0,
LEPSL,Organic Search,/importance-education-law-enforcement/,8,-17,9,-19,0,0,0,0
Informatics,Direct,/what-is-health-care-analytics/,8,-31,7,-30,0,0,0,0
Data Science,Direct,/database-engineer-career/,8,-57,9,-60,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/apply/,8,-19,4,-35,0,-1,0,-0.037037037037037035
MTS,Organic Search,/faculty/garrett-galvin/,8,2,8,-1,0,0,0,0
MTS,Direct,.translate.goog/serving-god/,8,-20,9,-31,0,0,0,0
MED,AI Traffic,/teacher-centered-vs-student-centered-learning/,8,-80,9,-116,0,0,0,0
MED,Organic Search,/master-of-education-salary/,8,1,9,2,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/scholarships/,8,,15,,0,,0,
MSLDT,AI Traffic,/kirkpatrick-training-evaluation-model/,8,-14,9,-9,0,0,0,0
MED,Referral,/life-skills-education-in-schools/,8,,9,,0,,0,
MSAAI,Organic Search,/resources/8-questions-artificial-intelligence-masters-ebook/,8,-9,7,-9,0,0,0,0
MSAAI,Direct,/artificial-intelligence-developer-career/,8,-25,9,-25,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/lp/health-informatics-for-nurses/,8,-1,16,-4,0,0,0,0
MSHA,Paid Search,/masters-humanitarian-action/,8,-2,8,-5,0,0,0,0
Data Science,Direct,/data-science-vs-software-engineering/,8,-39,7,-50,0,0,0,0
MSHA,Display,/masters-humanitarian-action/lp/dyna/,8,6,9,7,1,1,0.125,0.125
MSLDT,Direct,/ai-instructional-design/,8,1,15,10,0,0,0,0
LEPSL,Direct,/police-media-relations-and-social-media/,8,-5,8,-4,0,0,0,0
Data Science,Organic Search,/data-science-vs-statistics-masters/,8,-8,9,-8,0,0,0,0
MSAAI,Direct,/resources/8-questions-artificial-intelligence-masters-ebook/,8,-5,6,-9,0,0,0,0
MED,Referral,/teaching-to-every-students-unique-learning-style/,8,-38,8,-56,0,0,0,0
MSLDT,Organic Search,.translate.goog/what-is-instructional-design-examples/,8,-5,8,-4,0,0,0,0
MTS,Direct,/incorporate-faith-in-career/,8,0,8,-6,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/applied-ai-specialization/,8,,9,,0,,0,
Informatics,Organic Search,/health-informatics-impact-covid-19/,8,-52,5,-51,0,0,0,0
MSAAI,Direct,/artificial-intelligence-bootcamps/,8,-83,8,-100,0,0,0,0
EML,Direct,/manage-engineering-team/,8,2,8,2,0,0,0,0
MSNP,Direct,/volunteer-management-software/,8,3,8,5,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/app-waiver/,8,1,8,-5,2,1,0.25,0.10714285714285715
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/sherman-block-sli/,8,3,12,8,0,0,0,0
EML,Organic Search,/engineering-leadership/,8,-88,8,-86,0,0,0,0
MED,Organic Search,/technology-in-classroom/,8,-9,9,-10,0,0,0,0
MSAAI,Organic Search,/how-to-start-career-artificial-intelligence/,8,-412,12,-426,0,-2,0,-0.004761904761904762
Default - (not set),Organic Search,/forms/,8,,28,,0,,0,
MSLDT,Paid Search,/masters-learning-design-technology/classes/,8,-46,4,-55,0,0,0,0
MESH,Organic Search,/renewable-energy-consultant-career/,8,,10,,1,,0.125,
MSITL,Direct,/information-systems-vs-information-technology/,8,,12,,0,,0,
Default - (not set),Referral,/employer-partnership/axos/,8,,11,,0,,0,
MSNP,Referral,/masters-nonprofit-leadership-management/classes/,8,2,7,3,0,0,0,0
MSAAI,Organic Search,.translate.goog/ai-trainer/,8,-34,8,-35,0,0,0,0
MTS,Organic Search,.translate.goog/liturgy-of-the-hours/,8,,9,,0,,0,
MED,Direct,/masters-education/faculty/,8,1,10,1,0,0,0,0
MTS,Direct,/how-to-get-more-involved-in-church/,8,-65,7,-68,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,8,-19,11,-47,0,0,0,0
Informatics,Direct,/health-informatics-websites-blogs/,8,-11,6,-10,0,0,0,0
LEPSL,Organic Search,/ambassador/roberto-vasquez/,8,6,12,10,0,0,0,0
MSAAI,AI Traffic,/application-of-ai-in-robotics/,7,-14,6,-37,0,0,0,0
MSHA,Direct,/,7,-4,26,-50,0,-1,0,-0.09090909090909091
CyberOps,Direct,/risk-manager-career-guide/,7,-15,7,-18,0,-1,0,-0.045454545454545456
MESH,Direct,/environmental-justice-careers/,7,,6,,0,,0,
MED,Direct,/what-grade-should-you-teach/,7,,13,,0,,0,
MESH,Paid Search,/climate-change-careers/,7,,15,,0,,0,
CyberOps,Direct,/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,7,-13,7,-17,0,0,0,0
MED,Direct,/education-specialist/,7,-16,7,-19,0,0,0,0
CyberOps,Organic Social,/top-cyber-security-blogs-websites/,7,5,7,5,0,0,0,0
Default - (not set),Paid Search,/tuition-financial-aid/financial-aid/,7,-6,5,-5,0,0,0,0
Default - (not set),Paid Search,/admissions/,7,,6,,0,,0,
Informatics,Organic Search,/is-health-informatics-degree-worth-it/,7,-27,6,-60,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/lp/ppc/,7,-37,7,-46,0,0,0,0
MED,Organic Search,/resources/a-career-advancement-guide-for-educators-ebook/,7,2,6,3,0,0,0,0
MESH,Direct,/best-sustainability-podcasts/,7,-7,7,-6,0,0,0,0
MSITL,Paid Search,/masters-information-technology-leadership/,7,-4,9,-7,0,0,0,0
Default - (not set),Referral,/bringing-a-product-to-market/,7,,4,,0,,0,
MSAAI,Organic Social,/university-of-san-diegos-ms-in-applied-artificial-intelligence-launching-new-course-agentic-ai-systems-in-summer-2026/,7,,6,,0,,0,
MSHA,Direct,/international-social-work/,7,-5,9,-9,0,0,0,0
CyberEng,Email,/masters-cyber-security-engineering/lp/cyber-security-engineering/,7,,8,,0,,0,
EML,Organic Search,/effective-engineering-manager/,7,-2,11,0,0,0,0,0
MSAAI,Organic Social,/artificial-intelligence-jobs/,7,,7,,0,,0,
MSAAI,Direct,/business-intelligence-analyst-career/,7,-6,7,-6,0,0,0,0
MSHA,Organic Search,/disaster-relief-jobs/,7,-33,8,-39,0,0,0,0
MSNNL,Paid Social,/masters-nursing-leadership/classes/,7,,7,,0,,0,
MSLDT,Organic Search,/training-and-development-specialist/,7,-23,8,-25,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/study-health-informatics/,7,-17,11,-32,0,-2,0,-0.08333333333333333
MTS,Direct,/moral-theology/,7,-28,8,-39,0,0,0,0
MSITL,Direct,/information-technology-management/,7,-2,5,-4,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-jobs/,7,-32,7,-32,0,0,0,0
Informatics,Organic Search,/what-is-clinical-informatics/,7,-17,8,-20,0,0,0,0
LEPSL,Direct,/police-conflict-management-strategies/,7,-28,10,-24,0,0,0,0
MSLDT,Paid Search,/,7,-6,56,-30,1,1,0.14285714285714285,0.14285714285714285
CyberOps,Direct,/best-industries-cyber-security-job-seekers/,7,-2,7,0,0,0,0,0
LEPSL,Organic Search,/shift-in-law-enforcement-leadership/,7,-4,6,-5,0,0,0,0
Default - (not set),Organic Search,/employer-partnership/,7,3,7,1,0,0,0,0
MSAAI,Direct,/nlp-engineer-career/,7,-18,7,-19,0,0,0,0
MED,Organic Search,/resources/instructing-through-brain-informed-practices-online-presentation/,7,-7,10,0,1,0,0.14285714285714285,0.07142857142857142
MESH,AI Traffic,/sustainability-scholarships/,7,-5,16,-1,0,0,0,0
MTS,Organic Search,.translate.goog/catholic-charism-comparison/,7,-12,7,-11,0,0,0,0
MED,Paid Search,/masters-education/specializations/curriculum-and-instruction/,7,-2,6,-2,0,0,0,0
MSITL,Organic Search,/masters-information-technology-leadership/lp/ppc/,7,-45,7,-48,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/law-enforcement/,7,,13,,0,,0,
CyberEng,AI Traffic,/cyber-security-statistics/,7,-18,7,-12,0,0,0,0
MSITL,Organic Search,/what-is-site-reliability-engineering/,7,-7,8,-17,0,0,0,0
LEPSL,Organic Search,/faculty/timothy-albright/,7,1,7,1,0,0,0,0
CyberEng,Direct,/what-is-cyberwarfare/,7,-8,7,-10,0,0,0,0
MSNP,Organic Search,/nonprofit-fundraising-ideas/,7,,7,,0,,0,
LEPSL,Direct,/how-to-become-police-sergeant/,7,-10,7,-13,0,0,0,0
Data Science,Organic Search,.translate.goog/business-intelligence-developer/,7,4,7,0,0,0,0,0
CyberOps,Organic Search,.translate.goog/ceh-certification/,7,-14,8,-13,0,0,0,0
EML,Organic Search,/engineering-scholarships/,7,5,7,5,0,0,0,0
MSLDT,Organic Search,/elearning-developer/,7,-30,10,-49,0,0,0,0
EML,Organic Search,/engineering-masters-scholarships/,7,-42,6,-40,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure-thank-you/,7,,10,,8,,1.1428571428571428,
LEPSL,Paid Search,/masters-law-enforcement-leadership/classes/,7,4,11,10,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/thank-you/,7,6,23,23,9,9,1.2857142857142858,1.2857142857142858
LEPSL,Direct,/police-captain-promotion-guide/,7,6,6,5,0,0,0,0
MED,Organic Social,/teacher-centered-vs-student-centered-learning/,7,-13,7,-23,0,0,0,0
MSLDT,Direct,/instructional-design-vs-learning-experience-design/,7,-18,8,-12,0,0,0,0
MTS,Organic Search,/faculty/keith-warner/,7,-3,7,-2,0,0,0,0
LEPSL,Organic Search,/police-education-study/,7,2,6,3,0,0,0,0
MSNP,Direct,/how-to-write-grant-proposals/,7,,6,,0,,0,
LEPSL,Direct,/why-police-officer-education-is-important/,7,-25,7,-26,0,0,0,0
Data Science,Organic Search,/data-science-vs-cybersecurity/,7,,6,,0,,0,
Default - (not set),Direct,/about/online-learning/course-experience/,7,5,6,4,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,7,-3,11,-11,0,0,0,0
Data Science,Paid Search,/resources/msads-request-program-brochure/,7,-6,7,-5,0,-1,0,-0.07692307692307693
CyberOps,Organic Search,.translate.goog/ethical-hacker-career-salary-guide/,7,-21,7,-24,0,0,0,0
CyberOps,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,7,-4,29,-25,9,9,1.2857142857142858,1.2857142857142858
CyberOps,Organic Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,7,-14,11,-19,0,-1,0,-0.047619047619047616
EML,Direct,/engineering-masters-degrees/,7,3,7,3,0,0,0,0
LEPSL,Organic Search,/faculty/mickey-williams/,7,2,9,4,0,0,0,0
CyberOps,Organic Search,/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,7,-13,6,-27,0,0,0,0
EML,Direct,/engineering-management-masters-worth-it/,7,-3,13,4,1,1,0.14285714285714285,0.14285714285714285
MSNNL,Paid Search,/masters-nursing-leadership/lp/thank-you/,7,6,8,8,2,2,0.2857142857142857,0.2857142857142857
MSNP,Direct,/nonprofit-operations-career/,7,,8,,0,,0,
MSAAI,AI Traffic,/ai-governance/,7,-14,5,-13,0,-1,0,-0.047619047619047616
MSHA,AI Traffic,/humanitarian-intervention-success-stories/,7,1,6,2,0,0,0,0
MED,Organic Search,/best-podcasts-for-teachers/,7,-28,8,-26,0,0,0,0
MED,Organic Search,/edutainment/,7,-46,7,-49,0,0,0,0
MSNP,Direct,/business-masters-degrees-types/,7,-5,7,-9,0,0,0,0
Data Science,Organic Search,/data-science-in-finance/,7,-34,7,-43,0,0,0,0
Default - (not set),Unknown - ihsa / social,/admissions/how-to-apply/,7,,5,,0,,0,
MSNNL,Direct,/resources/nurse-leader-career-paths-opportunities/,7,,31,,0,,0,
MSHA,Organic Search,.translate.goog/examples-of-social-change/,7,,7,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,7,2,8,1,0,0,0,0
Default - (not set),Direct,/employer-partnership/axos/,7,,6,,0,,0,
MSLDT,Organic Search,/instructional-design-courses/,7,-14,7,-19,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,7,,6,,0,,0,
MSITL,Organic Search,/network-computer-systems-administrator-career/,7,6,4,3,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/curriculum/,7,6,20,18,0,0,0,0
Default - (not set),Referral,/admitted-students/,7,,5,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/rv-edu/,7,4,18,4,2,2,0.2857142857142857,0.2857142857142857
MED,Direct,/masters-in-special-education-careers/,7,2,10,5,0,0,0,0
Default - (not set),Organic Search,/faq/,7,4,12,8,0,0,0,0
MED,Organic Search,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning/,7,-6,7,-5,0,0,0,0
CyberOps,Direct,/cyber-security-auditor-career-guide/,7,-9,7,-15,0,-1,0,-0.0625
MTS,Direct,/what-is-theological-studies/,7,-20,22,-20,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/faculty/,7,5,7,5,0,0,0,0
MSLDT,Organic Search,/resources/things-to-know-about-careers-in-instructional-design/,7,-18,6,-16,0,-2,0,-0.08
MSLDT,Direct,/masters-learning-design-technology/app-waiver/,6,,10,,0,,0,
MED,Organic Social,/differentiated-instruction/,6,4,4,2,0,0,0,0
MTS,Organic Social,/what-is-liturgy/,6,5,6,5,0,0,0,0
CyberOps,Direct,/blog/,6,-5,5,-3,0,0,0,0
EML,Unknown - Data Not Available / Data Not Available,/masters-engineering-management-leadership/lp/ppc/,6,4,6,0,0,0,0,0
Informatics,Direct,/5-health-care-big-data-companies-watch/,6,-6,6,-7,0,0,0,0
LEPSL,Organic Search,/top-ranked-law-enforcement-masters-degree/,6,-2,15,-13,0,-1,0,-0.125
Informatics,Organic Search,/what-is-health-informatics/,6,-74,7,-75,0,-1,0,-0.0125
MESH,Organic Search,/faculty/andrea-haverkamp/,6,-11,7,-9,0,0,0,0
CyberEng,Organic Search,/network-security-engineer/,6,0,7,2,0,0,0,0
MSLDT,Direct,/corporate-trainer-career/,6,-1,6,-1,0,0,0,0
MESH,Direct,/faculty/caroline-baillie/,6,2,8,4,0,0,0,0
Data Science,Direct,/data-science-careers/,6,-1,6,-1,0,0,0,0
Data Science,Direct,/how-to-become-a-computer-scientist-salary-career-guide/,6,-10,8,-8,0,0,0,0
Default - (not set),Direct,/masters-cyber-security-engineering/classes/,6,,23,,1,,0.16666666666666666,
Default - (not set),Organic Search,/campus-programs/,6,,6,,0,,0,
CyberOps,Display,/masters-cyber-security-operations/,6,3,11,7,0,0,0,0
LEPSL,Referral,/women-in-law-enforcement/,6,-23,9,-17,0,0,0,0
LEPSL,Organic Search,/resilience-in-law-enforcement/,6,1,5,-3,0,0,0,0
MSITL,Unknown - Data Not Available / Data Not Available,/masters-information-technology-leadership/lp/ppc/,6,5,34,32,3,3,0.5,0.5
MED,Organic Search,/faculty-spotlight-dr-ricardo-medina/,6,1,6,0,0,0,0,0
CyberEng,Email,/masters-cyber-security-engineering/classes/,6,3,11,8,0,0,0,0
Default - (not set),Referral,/about/state-authorization-status/,6,,5,,0,,0,
Default - (not set),Direct,/faculty/usd-msha-faculty/,6,,7,,0,,0,
MED,Direct,/master-education-vs-master-arts-teaching/,6,-10,4,-12,0,0,0,0
MSLDT,Direct,/what-is-learning-design/,6,-10,9,-16,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence/,6,-10,24,3,0,0,0,0
LEPSL,Direct,/criminal-justice/,6,-13,13,-7,0,0,0,0
MSHA,Direct,/emergency-management-coordinator-career/,6,-5,5,-5,0,0,0,0
MSAAI,Organic Search,/machine-learning-bootcamps/,6,-26,7,-26,0,0,0,0
LEPSL,Organic Search,/improving-police-promotional-process/,6,,6,,0,,0,
Default - (not set),Organic Search,/how-to-become-an-intrapreneur/,6,,7,,0,,0,
MSAAI,Organic Search,/faculty/andrew-van-benschoten/,6,4,6,-5,0,0,0,0
MSLDT,Referral,/job-aid-examples-template/,6,2,4,1,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/apply/,6,5,6,5,0,0,0,0
MSAAI,Referral,/ai-impact-on-job-market/,6,-48,5,-65,0,0,0,0
LEPSL,Direct,/ambassador/roberto-vasquez/,6,4,9,7,0,0,0,0
MTS,Email,/masters-theological-studies/apply/,6,4,6,5,0,0,0,0
CyberOps,Organic Social,/masters-cyber-security-operations/,6,0,7,-2,0,0,0,0
MSHA,AI Traffic,/logical-framework-approach/,6,1,3,-2,0,0,0,0
Informatics,Organic Search,/career-health-care-informatics-ideal-foreign-medical-graduates/,6,-18,7,-34,0,-1,0,-0.041666666666666664
Informatics,Organic Search,/advisory-board/hanley/,6,-2,8,-1,0,0,0,0
MED,Organic Search,/teaching-students-with-autism/,6,1,7,0,0,0,0,0
MED,Referral,/cooperative-learning-strategies/,6,-32,5,-27,0,0,0,0
LEPSL,Referral,/improving-police-promotional-process/,6,,7,,0,,0,
MED,Direct,/implementing-universal-design-learning/,6,-9,4,-15,0,-1,0,-0.06666666666666667
Data Science,Paid Social,/resources/msads-request-program-brochure/,6,5,12,10,1,1,0.16666666666666666,0.16666666666666666
MSAAI,Direct,/artificial-intelligence-engineer-career/,6,-37,6,-43,0,-1,0,-0.023255813953488372
LEPSL,Direct,/how-to-become-a-police-lieutenant/,6,2,6,3,0,0,0,0
MESH,Paid Social,/masters-engineering-sustainability-health/lp/ppc/thank-you/,6,,6,,6,,1,
EML,Organic Search,/engineering-leadership-skills/,6,,8,,0,,0,
CyberOps,Direct,.translate.goog/top-cyber-security-threats/,6,1,6,-5,0,0,0,0
Default - (not set),Direct,/forms/msaai-applicant/,6,3,7,-1,0,0,0,0
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-healthcare-analytics/,6,,12,,0,,0,
MSITL,Organic Search,/masters-in-information-technology-salary/,6,-40,7,-47,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/faculty/,6,-13,4,-20,0,0,0,0
EML,Direct,/engineering-leadership-skills/,6,,6,,0,,0,
CyberEng,Paid Search,/masters-cyber-security-engineering/apply/,6,1,4,2,0,0,0,0
MED,Organic Search,.translate.goog/education-inequity-and-homework/,6,-17,6,-19,0,0,0,0
MTS,Organic Social,/masters-theological-studies/,6,-4,5,-9,0,0,0,0
Data Science,Direct,/13-essential-data-science-textbooks/,6,-3,5,-2,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/,6,-10,15,-6,0,0,0,0
MTS,Organic Search,/masters-theological-studies/apply/,6,-8,6,-21,0,0,0,0
MSAAI,Organic Social,/,6,,7,,0,,0,
MSITL,Paid Search,/resources/free-itl-program-brochure/,6,-14,7,-26,0,0,0,0
MSLDT,Direct,/articulate-vs-captivate/,6,0,7,0,1,1,0.16666666666666666,0.16666666666666666
LEPSL,Organic Search,/law-enforcement-training-tips-to-tackle-multitasking-risks/,6,-5,7,-4,0,0,0,0
CyberEng,Organic Search,/summer-cyber-security-program/,6,-17,11,-32,0,0,0,0
Data Science,Organic Search,/data-architect-career/,6,-10,7,-7,0,0,0,0
"Default - computer-science,engineering,technology",Direct,/usd-gradright-partnership/,6,,8,,0,,0,
MSAAI,Email,/masters-applied-artificial-intelligence/apply/,6,-3,9,4,0,0,0,0
MSAAI,Organic Search,/resources/free-ms-aai-program-brochure/,6,4,6,5,0,0,0,0
Data Science,Organic Search,/data-consultant-career/,6,-17,5,-16,0,0,0,0
MSAAI,Direct,/introduction-to-computer-vision/,6,-133,6,-164,0,0,0,0
LEPSL,Organic Search,/how-to-become-police-sergeant/,6,-99,6,-113,0,0,0,0
Data Science,Organic Search,/database-administrator-career/,6,-25,6,-25,0,0,0,0
MSHA,Direct,/refugee-aid-careers/,6,1,5,0,0,0,0,0
MTS,Direct,/masters-theological-studies/let-us-pay-for-your-mts-program-application-fee/,6,5,6,6,2,2,0.3333333333333333,0.3333333333333333
CyberEng,Referral,/should-you-become-a-cyber-security-engineer/,6,-5,6,-2,0,0,0,0
Default - (not set),Direct,/employer-partnership/onlinedegrees-sandiego-edu-employer-partnershipatos-se/,6,,9,,0,,0,
MESH,Organic Search,/what-is-sustainable-development/,6,-132,8,-120,0,0,0,0
