program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
MED,Organic Search,/master-of-education-salary/,2,-10,2,-16,0,0,0,0
CyberOps,Organic Search,/is-a-cyber-security-certification-right-for-you/,2,-55,2,-56,0,-1,0,-0.017543859649122806
Informatics,Organic Search,/faculty/tennille-gifford/,2,,2,,0,,0,
Informatics,Direct,/what-is-health-informatics/,2,-19,2,-20,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/app-waiver/,2,,2,,0,,0,
CyberOps,Referral,/top-100-cybersecurity-companies/,2,-12,2,-13,0,0,0,0
MED,Referral,/best-teacher-blogs/,2,,1,,0,,0,
Data Science,Organic Search,/how-to-become-a-software-engineer/,2,,2,,0,,0,
CyberOps,Direct,/information-security-analyst/,2,,2,,0,,0,
Default - (not set),AI Traffic,/how-to-become-an-entrepreneur/,2,,2,,0,,0,
MED,Organic Search,/faculty-spotlight-dr-reyes-quezada-2/,2,0,3,1,0,0,0,0
MESH,Organic Search,/faculty/jessica-mikels/,2,,2,,0,,0,
MSITL,AI Traffic,/technology-degrees/,2,,1,,0,,0,
CyberEng,Unknown - Data Not Available / Data Not Available,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,,3,,0,,0,
MED,Organic Search,/masters-curriculum-instruction/,2,-13,2,-14,0,0,0,0
Default - (not set),Organic Search,/about/,2,,2,,0,,0,
MSAAI,Direct,/resources/ai-checklist-thank-you/,2,,2,,2,,1,
CyberOps,AI Traffic,/cybersecurity-analyst-career-guide/,2,,1,,0,,0,
MESH,AI Traffic,/resources/mesh-information-session-webinar/,2,,1,,0,,0,
CyberOps,Direct,.translate.goog/ethical-hacker-career-salary-guide/,2,-7,2,-11,0,0,0,0
MSITL,AI Traffic,/it-job-titles/,2,0,5,3,0,0,0,0
CyberEng,Organic Search,.translate.goog/cyber-security-coding/,2,0,3,1,0,0,0,0
MSAAI,Direct,/blog/business-entrepreneurship/,2,,4,,0,,0,
Informatics,Direct,/offers/oed-leads/,2,,2,,0,,0,
Default - (not set),Direct,/forms/csol-applicant/,2,,2,,0,,0,
Data Science,AI Traffic,/masters-applied-data-science/,2,-1,2,-7,0,-1,0,-0.3333333333333333
MSITL,Organic Search,/masters-information-technology-leadership/lp/ppc/,2,-6,26,6,1,1,0.5,0.5
LEPSL,Direct,/law-enforcement-training-tips-to-tackle-multitasking-risks/,2,-7,2,-7,0,0,0,0
MSHA,Paid Search,/masters-humanitarian-action/,2,-1,2,-2,0,-1,0,-0.3333333333333333
"Default - engineering,healthcare,sustainability",Direct,/resources/meeting-the-planets-most-urgent-challenges/,2,,2,,0,,0,
Informatics,Direct,/masters-health-informatics/lp/study-healthcare-analytics/,2,-14,1,-35,0,-1,0,-0.0625
MTS,Organic Search,/faculty/linh-hoang/,2,-2,1,-3,0,0,0,0
MESH,Organic Search,/faculty/josephine-nabukenya/,2,1,1,0,0,0,0,0
MSAAI,Direct,/admissions/,2,-2,5,-7,0,0,0,0
MTS,Direct,/resources/mts-program-brochure-thank-you/,2,,2,,2,,1,
MED,Organic Search,.translate.goog/best-masters-degrees-for-teachers/,2,-4,2,-4,0,0,0,0
LEPSL,Organic Search,.translate.goog/what-style-police-leadership-most-effective/,2,-3,2,-3,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-business/,2,-16,2,-17,0,0,0,0
Default - (not set),Direct,e-short/,2,,2,,0,,0,
MSLDT,Direct,/instructional-design-masters-degree-worth-it/,2,0,2,0,0,0,0,0
Data Science,Organic Search,/resources/questions-to-ask-masters-data-science-checklist/,2,-2,2,-11,0,-3,0,-0.75
CyberEng,Organic Search,/cybersecurity-iot/,2,0,2,0,0,0,0,0
MED,Organic Search,/faculty/angelica-sleiman/,2,1,2,1,0,0,0,0
MSLDT,Organic Search,/tuition-financial-aid/,2,1,15,13,0,0,0,0
MED,Organic Search,/why-this-dean-chose-usd-master-of-education-degree/,2,,1,,0,,0,
Default - (not set),Organic Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,2,,4,,0,,0,
MSLDT,Paid Search,/what-is-instructional-design-examples/,2,1,1,0,0,0,0,0
EML,Referral,/classes/decision-analysis/,2,,1,,0,,0,
LEPSL,Organic Social,/law-enforcement-going-back-to-college/,2,,1,,0,,0,
EML,Referral,/engineering-manager-vs-tech-lead/,2,,1,,0,,0,
MSITL,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,2,,28,,0,,0,
LEPSL,Organic Search,/faculty/manuel-rodriguez/,2,,2,,0,,0,
EML,Direct,/admissions/,2,1,6,1,0,0,0,0
Default - (not set),Direct,/effective-leadership-skills/,2,,2,,0,,0,
MSHA,Organic Search,/advisory-board/puechguirbal/,2,-1,3,0,0,0,0,0
Default - (not set),Direct,/blog/humanitarian-nonprofit/,2,,2,,0,,0,
CyberOps,Paid Search,/masters-cyber-security-operations/classes/,2,-3,3,-5,0,0,0,0
MESH,Paid Search,/masters-engineering-sustainability-health/mesh-combined-degree/,2,,5,,0,,0,
LEPSL,Email,/resources/law-enforcement-careers-ebook-thank-you/,2,1,1,0,0,0,0,0
LEPSL,Organic Search,/faculty/taurino-valdovinos/,2,0,2,-1,0,0,0,0
CyberEng,Direct,/what-is-cyberwarfare/,2,-34,2,-36,0,0,0,0
MSAAI,Direct,/faculty/anna-marbut/,2,-6,2,-8,0,0,0,0
LEPSL,Organic Search,/ambassador/brad-welch/,2,1,2,1,0,0,0,0
MED,Direct,/teacher-salary-by-state-since-2000/,2,,2,,0,,0,
MESH,Display,/masters-engineering-sustainability-health/lp/dyna/,2,,2,,0,,0,
MED,Referral,/differentiated-instruction/,2,-9,2,-11,0,0,0,0
MED,Organic Search,/faculty-spotlight-chris-garcia/,2,0,2,-3,0,0,0,0
MSNP,Paid Social,/masters-nonprofit-leadership-management/app-waiver/,2,,2,,0,,0,
MSAAI,Paid Social,/masters-applied-artificial-intelligence/,2,,2,,0,,0,
MSAAI,AI Traffic,/machine-learning-courses-and-certifications/,2,,1,,0,,0,
MSLDT,Organic Search,.translate.goog/how-to-become-a-curriculum-designer/,2,-1,2,-4,0,0,0,0
MTS,Direct,/master-of-science-in-engineering-for-sustainability-and-health/lp/ppc/thank-you/,2,,11,,2,,1,
Default - (not set),AI Traffic,/admissions/military-veterans/,2,,2,,0,,0,
CyberOps,Unknown - Data Not Available / Data Not Available,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,,4,,0,,0,
EML,AI Traffic,/engineering-management-leadership-certifications/,2,,2,,0,,0,
Data Science,Organic Search,/faculty/parastoo-qarabaqi/,2,-2,2,-2,0,0,0,0
Default - (not set),Organic Search,/cyber-security-salary-california/,2,,8,,0,,0,
MSNNL,Direct,/forms/msn-application-evaluation/,2,,7,,2,,1,
MED,Referral,/teacher-cover-letter-examples/,2,-5,2,-5,0,0,0,0
LEPSL,Direct,/top-ranked-law-enforcement-masters-degree/,2,1,2,1,0,0,0,0
CyberEng,AI Traffic,/network-forensics-tools/,2,0,2,-1,0,0,0,0
MTS,Display,/masters-theological-studies/lp/dyna/,2,-393,2,-422,0,0,0,0
Default - (not set),Organic Search,/resources/questions-to-ask-before-selecting-an-it-leadership-degree/,2,,2,,0,,0,
LEPSL,Direct,/faculty/benjamin-kelso/,2,-7,2,-8,0,0,0,0
CyberOps,Direct,/10-entry-level-cyber-security-resume-interview-pitfalls/,2,0,2,0,0,0,0,0
LEPSL,Organic Search,/using-education-ease-police-community-tensions-produce-effective-police-force/,2,1,2,1,0,0,0,0
MSAAI,Organic Search,.translate.goog/nlp-engineer-career/,2,-5,2,-8,0,0,0,0
MSLDT,Paid Search,/instructional-design-careers/,2,,2,,0,,0,
LEPSL,Organic Search,/faculty/james-r-davis/,2,1,2,1,0,0,0,0
MESH,Paid Search,/resources/mesh-program-brochure/,2,,2,,0,,0,
MED,Paid Search,/masters-education/specializations/steam/,2,1,10,9,0,0,0,0
MSAAI,Referral,/artificial-intelligence-finance/,2,-14,2,-13,0,0,0,0
Informatics,Organic Search,/resources/health-informatics-career-guide/,2,-1,2,-1,0,0,0,0
Default - (not set),Direct,online-learning/,2,,3,,0,,0,
CyberEng,Direct,.translate.goog/should-you-become-a-cyber-security-engineer/,2,1,2,1,0,0,0,0
MSAAI,Direct,/artificial-intelligence/,2,-8,3,-11,0,0,0,0
CyberEng,Organic Search,/how-to-become-a-cyber-threat-hunter/,2,,2,,0,,0,
MSLDT,AI Traffic,/instructional-design-vs-learning-experience-design/,2,,1,,0,,0,
MSAAI,Direct,/masters-cyber-security-engineering/apply/,2,0,8,-1,0,0,0,0
Default - (not set),Organic Search,/forms/mts-applicant/,2,,1,,0,,0,
LEPSL,Direct,/faculty/tory-kornblum/,2,0,5,3,0,0,0,0
LEPSL,Organic Search,/masters-degree-helped-police-chief-land-job/,2,1,2,0,0,0,0,0
MSAAI,Organic Search,/classes/probability-and-statistics-for-artificial-intelligence-maai-500/,2,-8,2,-9,0,0,0,0
MED,Organic Social,/life-skills-education-in-schools/,2,,2,,0,,0,
MED,Referral,/bilingual-education/,2,-6,2,-6,0,0,0,0
MSNNL,Display,/masters-nursing-leadership/scholarships/,2,,1,,0,,0,
CyberOps,Organic Search,/cyber-crime-investigator-career/,2,-264,4,-292,0,0,0,0
LEPSL,Direct,/masters-cyber-security-operations/,2,1,9,4,0,0,0,0
MSNP,Paid Search,/masters-nonprofit-leadership-management/lp/thank-you/,2,-2,5,1,2,1,1,0.75
EML,Direct,/engineering-management-masters-worth-it/,2,-13,2,-14,0,0,0,0
Informatics,Direct,/classes/introduction-health-care-information-management/,2,1,2,1,0,0,0,0
MTS,Paid Search,/,2,-14,9,-67,0,0,0,0
MSITL,AI Traffic,/masters-in-information-technology-salary/,2,,2,,0,,0,
LEPSL,Direct,/ambassador/ryan-rodriguez/,2,0,1,-1,0,0,0,0
MTS,AI Traffic,/philosophy-degree-jobs/,2,,3,,0,,0,
Default - (not set),Organic Search,/masters-applied-data-science/,2,,16,,0,,0,
MED,Direct,/faculty/tess-reid/,2,0,2,0,0,0,0,0
LEPSL,Direct,/ambassador/thomas-williams/,2,0,2,0,0,0,0,0
MTS,Referral,/masters-theological-studies/lp/ppc/,2,0,4,-1,0,0,0,0
EML,Direct,/engineering-leadership/,2,-10,2,-10,0,0,0,0
MED,Organic Search,/masters-education/student-services/,2,,2,,0,,0,
MED,Direct,/forms/med-gar/,2,,4,,0,,0,
Default - (not set),Organic Search,/faculty/carlton-c-oneal/,2,,2,,0,,0,
MESH,Paid Search,/sustainability-engineer-career/,2,,1,,0,,0,
MSAAI,Organic Search,/masters-cyber-security-engineering/,2,,2,,0,,0,
CyberOps,Organic Search,/classes/cyber-threat-intelligence/,2,1,1,-2,0,0,0,0
LEPSL,Direct,/admissions/,2,-1,6,-10,0,0,0,0
MSHA,Direct,/classes/humanitarian-safety-and-security/,2,1,2,1,0,0,0,0
MED,Direct,/resources/free-med-program-brochure-thank-you/,2,,4,,1,,0.5,
LEPSL,Direct,/how-become-federal-correctional-officer/,2,0,2,0,0,0,0,0
LEPSL,Organic Search,/faculty/craig-schwartz/,2,,3,,0,,0,
Default - (not set),Direct,/employer-partnership/red-door-interactive/,2,,2,,0,,0,
MSAAI,Direct,/ms-aai-student-spotlight-ashley-moore/,2,,1,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/fbina/,2,-19,2,-19,0,0,0,0
Default - (not set),Direct,/employer-partnership/eset/,2,,1,,0,,0,
Default - (not set),Direct,/masters-cyber-security-engineering/,2,-2,16,-1,0,-1,0,-0.25
Data Science,Direct,/data-science-masters-degrees-comparison/,2,1,2,1,0,0,0,0
MED,Organic Search,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning/,2,0,7,2,1,0,0.5,0
LEPSL,Organic Search,/faculty/matthew-odeane/,2,-2,3,-1,0,0,0,0
MSNP,Direct,/master-of-science-in-engineering-for-sustainability-and-health/lp/ppc/thank-you/,2,,2,,2,,1,
Data Science,Direct,/advisory-board/navid-alipour/,2,0,2,0,0,0,0,0
MTS,Referral,/what-is-lay-ministry/,2,0,2,-1,0,0,0,0
Data Science,Direct,/how-to-become-data-analytics-manager/,2,-10,2,-13,0,0,0,0
Default - (not set),AI Traffic,/,2,0,2,-2,0,0,0,0
MSAAI,Direct,/masters-cyber-security-operations/,2,0,16,3,0,0,0,0
MSHA,Organic Search,/advisory-board/husquinet/,2,-3,2,-12,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/student-services/,2,-2,3,-1,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/faculty/,2,,2,,0,,0,
MED,Organic Search,/fastest-way-to-teaching-degree/,2,-45,3,-51,0,0,0,0
CyberOps,Paid Social,/top-cyber-security-threats/,2,-23,2,-25,0,0,0,0
Informatics,Organic Search,/online-programs/,2,-3,5,-5,0,0,0,0
MSAAI,Organic Search,/admissions/,2,-1,8,-13,0,0,0,0
MSAAI,Organic Search,/admissions/international-students/,2,,5,,0,,0,
Data Science,Direct,/machine-learning-vs-statistics/,2,0,2,-1,0,0,0,0
Data Science,Direct,/masters-applied-data-science/advisory-board/,2,-1,7,4,0,0,0,0
Data Science,Direct,/data-analytics-consultant/,2,-5,2,-5,0,0,0,0
MSLDT,Direct,/articulate-vs-captivate/,2,-4,2,-5,0,0,0,0
EML,Organic Search,/engineering-career-path/,2,,3,,0,,0,
MSHA,Direct,/masters-engineering-sustainability-health/,2,,14,,0,,0,
MSNNL,Direct,/classes/population-health/,2,,1,,0,,0,
MESH,Affiliate,/masters-engineering-sustainability-health/lp/dyna/,2,-2,2,-2,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/apply/,2,-5,3,-8,0,0,0,0
CyberOps,Direct,/classes/network-visualization-and-vulnerable-detection/,2,,2,,0,,0,
MSAAI,Organic Social,/ai-impact-on-job-market/,2,-1,2,-2,0,0,0,0
MSNNL,Organic Search,/classes/advanced-pathophysiology/,2,,2,,0,,0,
MTS,Organic Search,/faculty/maureen-day/,2,1,2,1,0,0,0,0
CyberEng,AI Traffic,/cyber-security-internships/,2,1,2,1,0,0,0,0
MSAAI,Referral,/artificial-intelligence-courses-and-certifications/,2,0,2,0,0,0,0,0
MED,Direct,/continuing-education-units-teachers-guide/,2,-2,2,-2,0,0,0,0
MSAAI,Organic Search,/resources/free-ms-aai-program-brochure/,2,-6,3,-8,1,0,0.5,0.375
CyberEng,Organic Search,/summer-cyber-security-program/,2,-4,3,-5,0,0,0,0
MESH,Organic Search,/faculty/kristen-goodrich/,2,-2,2,-2,0,0,0,0
MTS,Organic Search,.translate.goog/theology-careers/,2,-38,2,-44,0,0,0,0
MSAAI,Organic Search,/faculty/david-friesen/,2,,2,,0,,0,
Default - (not set),Organic Search,/ethical-hacker-career-salary-guide/,2,,4,,0,,0,
LEPSL,Direct,/law-enforcement-faculty-jeffrey-jordon/,2,-2,2,-2,0,0,0,0
Default - (not set),Direct,/online-leadership-courses/,2,,2,,0,,0,
LEPSL,Direct,/faculty/jeffrey-jordon/,2,1,2,1,0,0,0,0
MED,Paid Search,/resources/free-med-program-brochure/,2,1,10,10,0,0,0,0
MSAAI,Direct,.translate.goog/artificial-intelligence-jobs/,2,-5,2,-7,0,0,0,0
MSLDT,Email,/resources/things-to-know-about-careers-in-instructional-design/,2,1,4,3,1,1,0.5,0.5
Default - (not set),Organic Search,/blue-leadership-podcast/the-most-valuable-training-courses-for-all-police-officers-with-captain-adam-oberdorfer/,2,,2,,0,,0,
LEPSL,Direct,/about/state-authorization-status/,2,,4,,0,,0,
MED,Organic Search,/how-educators-incorporate-steam-in-the-classroom/,2,1,2,1,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/lp/dyna/,2,-9,4,-13,0,-1,0,-0.09090909090909091
MSLDT,Organic Social,/career-changes-for-teachers/,2,1,4,1,0,0,0,0
MED,Direct,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning-thank-you/,2,,7,,3,,1.5,
MSAAI,Referral,/ai-blogs/,2,-5,2,-5,0,0,0,0
MESH,Organic Search,/programs/,2,-1,7,-8,0,0,0,0
MTS,Organic Search,/faculty/mary-beth-ingham/,2,-6,2,-10,0,0,0,0
CyberEng,Organic Search,/faculty/nikolas-behar/,2,,4,,0,,0,
MSAAI,Organic Search,/software-engineer-to-machine-learning-engineer/,2,-12,2,-16,0,0,0,0
MSLDT,Organic Search,.translate.goog/instructional-designer-job/,2,1,2,0,0,0,0,0
CyberOps,Organic Search,/network-forensics/,2,,3,,0,,0,
CyberOps,Organic Search,/zoom-security-tips/,2,-7,2,-9,0,0,0,0
MESH,Referral,/masters-engineering-sustainability-health/lp/ppc/,2,,2,,0,,0,
MSNNL,Organic Search,/masters-health-informatics/,2,,15,,0,,0,
MSLDT,Referral,/instructional-technology-tools/,2,-3,9,2,0,0,0,0
Default - (not set),Referral,/admissions/how-to-apply/,2,,1,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/advisory-board/,2,,2,,0,,0,
MSNP,AI Traffic,/nonprofit-jobs/,2,,2,,0,,0,
MSHA,AI Traffic,/humanitarian-aid-certificate-courses/,2,1,2,1,0,0,0,0
MSNP,Direct,/resources/6-nonprofit-careers-ebook/,2,,2,,0,,0,
MSAAI,Direct,/masters-cyber-security-engineering/,2,-3,4,-28,0,0,0,0
CyberEng,Direct,/jobs-in-cybersecurity/,2,1,2,1,0,0,0,0
MESH,Direct,/faculty/christopher-marquis/,2,-7,3,-6,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/lp/request-info-rv,2,,2,,0,,0,
Default - (not set),Direct,/author/ruddy-simonpour/,2,,2,,0,,0,
Data Science,Direct,/database-administrator-career/,2,-2,2,-2,0,0,0,0
MESH,Direct,/resources/msesh-information-session-webinar-thank-you/,2,1,2,1,1,1,0.5,0.5
LEPSL,AI Traffic,/police-conflict-management-strategies/,2,0,3,0,0,0,0,0
CyberOps,Direct,/using-biomimicry-to-combat-cyber-security-attacks-using-biomimicry-to-combat-cyber-security-attacks/,2,0,2,0,0,0,0,0
MSITL,Referral,/it-leadership/,2,,2,,0,,0,
MTS,Referral,/catholic-charism-comparison/,2,0,3,1,0,0,0,0
MED,AI Traffic,/effective-educational-leadership/,2,-10,10,-14,0,0,0,0
MED,Organic Search,/faculty/rachel-homel-rice/,2,1,2,0,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/student-services/,2,,2,,0,,0,
EML,Paid Search,/masters-engineering-management-leadership/curriculum/,2,-6,2,-6,0,0,0,0
LEPSL,AI Traffic,/masters-law-enforcement-leadership/,2,1,7,6,0,0,0,0
MED,Organic Search,.translate.goog/brain-based-learning/,2,-5,2,-5,0,0,0,0
MED,Organic Search,/7-tips-pursuing-masters-degree-working-full-time-education/,2,-8,2,-10,0,0,0,0
MED,AI Traffic,/faculty/joseph-lathan/,2,,1,,0,,0,
Data Science,Organic Search,/how-to-become-data-analytics-manager/,2,-58,2,-62,0,-1,0,-0.016666666666666666
Default - (not set),Paid Social,/events/,2,,1,,0,,0,
CyberOps,Direct,/resources/getting-an-ms-cyber-security-8-considerations/,2,-1,2,-1,0,0,0,0
Default - (not set),Organic Search,/should-you-become-a-cyber-security-engineer/,2,,10,,1,,0.5,
MED,Paid Search,/best-masters-degrees-for-teachers/,2,,2,,0,,0,
MSNNL,Organic Search,/advisory-board/waterbury-clark/,2,,7,,0,,0,
MSAAI,AI Traffic,/best-artificial-intelligence-degrees/,2,1,3,1,0,0,0,0
Data Science,Referral,/python-for-data-science/,2,1,1,0,0,0,0,0
MSHA,Organic Search,/,2,-5,6,-7,0,0,0,0
MSLDT,Direct,/instructional-designer-job/,2,-9,2,-12,0,0,0,0
MTS,Referral,/nature-spirituality/,2,1,4,3,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/transfer-credit/,2,,5,,0,,0,
MSLDT,Organic Search,/ambassador/gayone-brown/,2,,2,,0,,0,
Informatics,Direct,/blog/healthcare/,2,-3,2,-4,0,0,0,0
CyberOps,Organic Search,.translate.goog/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,2,1,3,2,0,0,0,0
MSITL,Organic Search,/enterprise-it-management-guide/,2,,1,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/student-services/,2,-1,2,0,0,0,0,0
MSNNL,Display,/masters-nursing-leadership/lp/thank-you/,2,,2,,1,,0.5,
MSNP,AI Traffic,/grant-writing-for-nonprofits/,2,,2,,0,,0,
Default - (not set),Direct,/how-to-start-a-business,2,,2,,0,,0,
MSLDT,AI Traffic,/how-to-become-a-curriculum-designer/,2,1,1,0,0,0,0,0
MSLDT,Referral,/instructional-design-best-practices/,2,0,1,-2,0,0,0,0
MSLDT,Direct,/faculty/jeff-suarez-grant,2,,2,,0,,0,
Default - (not set),Referral,/masters-applied-data-science/,2,,6,,0,,0,
Data Science,Direct,/faculty/jonathan-sixt/,2,0,2,0,0,0,0,0
EML,Organic Search,/faculty/gb-singh/,2,-2,2,-3,0,0,0,0
MSAAI,Organic Search,/faculty/anna-marbut/,2,1,2,1,0,0,0,0
Data Science,Direct,/financial-analyst-career/,2,1,2,0,0,0,0,0
MED,Direct,/summer-jobs-teachers/,2,-5,0,-7,0,0,0,0
LEPSL,Direct,/classes/public-safety-law/,2,,3,,0,,0,
CyberEng,Direct,s-cyber-security-engineering/classes/,2,,2,,0,,0,
MSITL,Direct,/masters-cyber-security-engineering/,2,0,18,-9,0,0,0,0
MSNP,Direct,/what-is-organizational-leadership/,2,-3,2,-3,0,0,0,0
MSITL,Direct,/tuition-financial-aid/financial-aid/,2,,8,,0,,0,
LEPSL,Organic Search,/best-law-enforcement-online-training-and-resources/,2,,2,,0,,0,
Informatics,Organic Social,/masters-health-informatics/,2,-1,3,0,0,0,0,0
MSAAI,AI Traffic,/careers-using-python/,2,-4,1,-6,0,0,0,0
CyberEng,Email,/how-to-become-a-cyber-threat-hunter/,2,,3,,0,,0,
MED,Paid Search,/masters-education/apply/,2,0,1,-4,0,0,0,0
MSLDT,Paid Search,/kirkpatrick-training-evaluation-model/,2,,1,,0,,0,
Informatics,Paid Social,/masters-health-informatics/,2,,2,,0,,0,
MSAAI,Referral,/masters-artificial-intelligence-vs-data-science/,2,1,2,1,0,0,0,0
MTS,Organic Search,.translate.goog/moral-theology/,2,-2,2,-3,0,0,0,0
LEPSL,Paid Search,/,2,-33,14,-101,0,0,0,0
MSNP,Direct,/new-online-masters-degree-program-in-nonprofit-leadership/,2,0,2,0,0,0,0,0
Default - (not set),Direct,/forms/msnp-application-evaluation/,2,,2,,0,,0,
MED,Direct,/special-education-masters-vs-masters-in-education-degree/,2,-4,2,-4,0,0,0,0
MED,Direct,/faculty/tanner-mizel/,2,,2,,0,,0,
MSHA,Referral,/masters-humanitarian-action/lp/dyna/,2,-18,8,-36,2,-1,1,0.85
Informatics,Paid Search,/mha-vs-mph-vs-ms-health-informatics/,2,1,1,0,0,0,0,0
Data Science,Organic Search,/etl-developer-career/,2,,1,,0,,0,
CyberEng,Organic Search,.translate.goog/cyber-security-vs-software-engineering/,2,,2,,0,,0,
EML,Direct,/engineering-scholarships/,2,,2,,0,,0,
Informatics,Referral,/health-informatics-websites-blogs/,2,,1,,0,,0,
MSNP,AI Traffic,/masters-humanitarian-action/,2,,22,,0,,0,
CyberOps,Organic Search,/cyber-security-salaries-make-case-for-masters/,2,-25,4,-25,0,0,0,0
